bookkeeping,child_dialect_count,child_family_count,child_language_count,description,family_pk,father_pk,hid,id,jsondata,latitude,level,longitude,markup_description,name,newick,pk,status
False,14,0,0,,10,12600,bpd,band1343,{},6.63889,language,22.7568,,Banda-Banda,"('Bereya [bere1248]':1,'Buru {Banda-Banda} [buru1297]':1,'Gbaga-South [gbag1255]':1,'Gbambiya [gbam1238]':1,'Govoro [govo1238]':1,'Hai [haii1241]':1,'Ka [kaaa1238]':1,'Mbi [mbii1238]':1,'Ndi [ndii1240]':1,'Ngalabo [ngal1297]':1,'Ngola {Banda-Banda} [ngol1244]':1,'Nuclear Banda-Banda [nucl1365]':1,'Vidiri [vidi1238]':1,'Wundu [wund1238]':1)'Banda-Banda [band1343][bpd]-l-':1",15182,safe
False,5,0,0,,10,12600,liy,band1344,{},6.21563,language,20.9827,,Banda-Bambari,"('Gbende [gben1241]':1,'Joto [joto1238]':1,'Linda [lind1246]':1,'Ndokpa [ndok1253]':1,'Ngapo [ngap1238]':1)'Banda-Bambari [band1344][liy]-l-':1",15184,safe
False,6,0,0,,10,12600,bfl,band1345,{},8.03339,language,23.9021,,Banda-Ndélé,"('Banda-Kpaya [band1347]':1,'Junguru [jung1239]':1,'Ngao [ngao1244]':1,'Ngbala [ngba1288]':1,'Nuclear Banda-Ndélé [band1346]':1,'Tangbago [tang1341]':1)'Banda-Ndélé [band1345][bfl]-l-':1",15186,safe
False,0,0,0,,10,9963,yaj,band1348,{},3.95763,language,16.5907,,Banda-Yangere,'Banda-Yangere [band1348][yaj]-l-':1,12599,safe
False,6,0,0,,122,11385,bza,band1352,{},7.73729,language,-10.1684,,Bandi,"('Hasala [hasa1248]':1,'Hembeh [hemb1243]':1,'Lukasa [luka1238]':1,'Tahamba [taha1240]':1,'Wawana [wawa1247]':1,'Wulukoha [wulu1242]':1)'Bandi [band1352][bza]-l-':1",14256,safe
False,0,0,0,,21,16007,bpq,band1353,{},-4.55565,language,129.905,,Banda Malay,'Banda Malay [band1353][bpq]-l-':1,18114,safe
False,2,0,0,,21,13131,bnd,band1355,{},-5.42138,language,133.142,,Banda (Indonesia),"('Elat [elat1240]':1,'Eli [elii1237]':1)'Banda {Indonesia} [band1355][bnd]-l-':1",15727,safe
False,0,0,0,,66,5788,bjb,bang1339,{},-33.3036,language,136.079,,Banggarla,'Banggarla [bang1339][bjb]-l-':1,8247,extinct
False,2,0,0,,10,17125,bbe,bang1345,{},3.39956,language,28.3138,,Bangba,"('Kopa {Bangba} [kopa1246]':1,'Tora {Bangba} [tora1258]':1)'Bangba [bang1345][bbe]-l-':1",18726,safe
False,2,0,0,,10,7486,bgf,bang1347,{},2.18716,language,14.7506,,Ngombe-Bangandu,"('Baagato [baag1244]':1,'North Bangato [nort2776]':1)'Ngombe-Bangandu [bang1347][bgf]-l-':1",9990,safe
False,2,0,0,,10,15147,bsj,bang1348,{},9.57157,language,11.2022,,Bangwinji,"('Kaalo [kaal1239]':1,'Naaban [naab1242]':1)'Bangwinji [bang1348][bsj]-l-':1",17052,safe
False,6,0,0,,10,19079,bnx,bang1350,{},-4.31464,language,27.2438,,Bangubangu,"('Hombo [homb1238]':1,'Kasenga [kase1254]':1,'Mikebwe [mike1238]':1,'Nonda [nond1239]':1,'Nuclear Bangubangu [nucl1386]':1,'Sanzi [sanz1244]':1)'Bangubangu [bang1350][bnx]-l-':1",20391,safe
False,0,0,0,,10,22992,bxg,bang1353,{},3.3466,language,28.04453,,Bangala,'Bangala [bang1353][bxg]-l-':1,23108,safe
False,0,0,0,,10,22767,bni,bang1354,{},-0.87437,language,17.227,,Bangi,'Bangi [bang1354][bni]-l-':1,22991,safe
False,0,0,0,,10,19170,bgj,bang1356,{},6.0125,language,10.667,,Bangolan,'Bangolan [bang1356][bgj]-l-':1,20506,safe
False,0,0,0,,,,dba,bang1363,{},14.8116,language,-3.77092,,Bangime,'Bangime [bang1363][dba]-l-':1,199,safe
False,0,0,0,,21,15973,mfb,bang1365,{},-1.73288,language,105.897,,Bangka,'Bangka [bang1365][mfb]-l-':1,18066,safe
False,2,0,0,,21,10661,bgz,bang1368,{},-1.58305,language,123.171,,Banggai,"('East Banggai [east2492]':1,'West Banggai [west2570]':1)'Banggai [bang1368][bgz]-l-':1",13505,safe
False,0,0,0,,151,1248,NOCODE_Bangru,bang1369,{},27.95,language,93.15,,Bangru,'Bangru [bang1369]-l-':1,2443,safe
False,2,0,0,,79,3913,bvv,bani1254,{},5.26123,language,-67.5633,,Avane,"('Baniva-Avani [nucl1671]':1,'Quirruba [quir1245]':1)'Avane [bani1254][bvv]-l-':1",5870,extinct
False,2,0,0,,79,10972,bwi,bani1255,{},2.17859,language,-67.7704,,Baniwa do Icana,"('Hohodené [hoho1238]':1,'Siusy-Tapuya [sius1255]':1)'Baniwa do Icana [bani1255][bwi]-l-':1",13709,vulnerable
False,2,0,0,,21,20990,bjn,banj1239,{},0.747105,language,115.79,,Banjar,"('Hulu [hulu1245]':1,'Kuala [kual1252]':1)'Banjar [banj1239][bjn]-l-':1",21915,safe
False,0,0,0,,193,1329,bfk,bank1251,{},16.911,language,103.296,,Ban Khor Sign Language,'Ban Khor Sign Language [bank1251][bfk]-l-':1,2587,safe
False,0,0,0,,10,15474,abb,bank1256,{},4.3702,language,9.6403,,Bankon,'Bankon [bank1256][abb]-l-':1,17396,safe
False,0,0,0,,122,11400,bxw,bank1258,{},11.7497,language,-5.50744,,Bankagooma,'Bankagooma [bank1258][bxw]-l-':1,14274,definitely endangered
False,0,0,0,,30,480,dbw,bank1259,{},15.06,language,-2.92,,Bankan Tey Dogon,'Bankan Tey Dogon [bank1259][dbw]-l-':1,1973,safe
False,0,0,0,,21,20808,bcm,bann1247,{},-6.23061,language,155.128,,Bannoni,'Bannoni [bann1247][bcm]-l-':1,21785,safe
False,5,0,0,,151,11712,bap,bant1281,{},27.12147,language,87.04738,,Bantawa,"('Eastern Bantawa [east2359]':1,('Northern Bantawa [nort2729]':1,'Southern Bantawa [sout2737]':1)'Intermediate Bantawa [inte1256]':1,'Western Bantawa [west2423]':1)'Bantawa [bant1281][bap]-l-':1",14499,vulnerable
False,0,0,0,,21,5365,bnq,bant1286,{},1.44586,language,124.846,,Bantik,'Bantik [bant1286][bnq]-l-':1,7877,safe
False,5,0,0,,21,7844,bno,bant1288,{},12.5194,language,122.034,,Bantoanon,"('Banton [bant1289]':1,'Calatravanhon [cala1257]':1,'Odionganon [odio1237]':1,'Sibalenhon [siba1241]':1,'Simaranhon [sima1260]':1)'Bantoanon [bant1288][bno]-l-':1",10545,safe
False,0,0,0,,21,13280,bfx,bant1293,{},,language,,,Bantayanon,'Bantayanon [bant1293][bfx]-l-':1,15858,safe
False,0,0,0,,151,14432,NOCODE_Bantang,bant1298,{},,language,,,Bantang,'Bantang [bant1298]-l-':1,16482,safe
False,0,0,0,,10,15588,bci,baou1238,{},5.42509,language,-4.76565,,Baoulé,'Baoulé [baou1238][bci]-l-':1,17594,safe
False,0,0,0,,10,10340,NOCODE_Bapen,bape1239,{},12.13,language,-12.79,,Bapen,'Bapen [bape1239]-l-':1,13065,extinct
False,0,0,0,,151,6389,brd,bara1357,{},28.3768,language,85.0584,,Baraamu,'Baraamu [bara1357][brd]-l-':1,8965,critically endangered
False,0,0,0,,10,9958,brm,bara1361,{},3.34642,language,26.861,,Barambu,'Barambu [bara1361][brm]-l-':1,12586,safe
False,0,0,0,,10,23105,bbg,bara1362,{},-2.49659,language,10.6777,,Barama,'Barama [bara1362][bbg]-l-':1,23181,safe
False,2,0,0,,21,10408,baj,bara1367,{},-6.7394,language,134.671,,Barakai,"('Mesiang [mesi1244]':1,'Nuclear Barakai [nucl1523]':1)'Barakai [bara1367][baj]-l-':1",13156,safe
False,0,0,0,,21,19686,bhr,bara1369,{},-23.9716,language,45.5937,,Bara Malagasy,'Bara Malagasy [bara1369][bhr]-l-':1,20966,safe
False,2,0,0,,21,10579,kys,bara1370,{},3.51211,language,114.482,,Baram Kayan,"('Long Akahsemuka [long1412]':1,'Long Atip [long1413]':1)'Baram Kayan [bara1370][kys]-l-':1",13372,safe
False,0,0,0,,21,13516,brs,bara1371,{},-1.5667,language,119.342,,Baras,'Baras [bara1371][brs]-l-':1,16050,severely endangered
False,2,0,0,,123,1185,brp,bara1375,{},-2.28732,language,137.054,,Barapasi,"('Marikai [mari1434]':1,'Sipisi [sipi1238]':1)'Barapasi [bara1375][brp]-l-':1",2340,safe
False,0,0,0,,201,2653,bmz,bara1378,{},-8.4885,language,143.002,,Baramu,'Baramu [bara1378][bmz]-l-':1,4421,safe
False,3,0,0,,314,4629,bsn,bara1380,{},0.02193,language,-70.808,,Barasana-Eduria,"('Comematsa [come1252]':1,'Janera [jane1236]':1,'Taiwano [taiw1247]':1)'Barasana-Eduria [bara1380][bsn]-l-':1",6818,severely endangered
False,0,0,0,,395,1761,bpb,barb1242,{},1.5206,language,-78.4834,,Barbacoas,'Barbacoas [barb1242][bpb]-l-':1,3294,extinct
False,0,0,0,,105,2238,boi,barb1263,{},34.462,language,-119.699,,Barbareño,'Barbareño [barb1263][boi]-l-':1,3992,extinct
False,2,0,0,,10,13007,gry,barc1235,{},4.67843,language,-8.09378,,Barclayville Grebo,"('Kplebo [kple1238]':1,'Wedebo [wede1238]':1)'Barclayville Grebo [barc1235][gry]-l-':1",15615,safe
False,2,0,0,,110,2262,bcj,bard1255,{},-16.6274,language,122.906,,Bardi,"('Jawi [jawi1238]':1,'Nuclear Bardi [nucl1338]':1)'Bardi [bard1255][bcj]-l-':1",4031,severely endangered
False,0,0,0,,79,3907,bae,bare1276,{},1.91649,language,-66.828,,Baré,'Baré [bare1276][bae]-l-':1,5859,critically endangered
False,4,0,0,,376,4954,bva,bare1279,{},11.1168,language,18.0764,,Barain,"('Guilia [guil1240]':1,'Jalkia [jalk1246]':1,'Komi {Chad} [komi1275]':1,'Sakaya [saka1296]':1)'Barain [bare1279][bva]-l-':1",7174,safe
False,0,0,0,,50,3683,mlp,barg1252,{},-4.8723,language,145.756,,Bargam,'Bargam [barg1252][mlp]-l-':1,5575,safe
False,0,0,0,,369,1668,bxo,bari1241,{},11.989,language,8.4331,,Barikanchi,'Barikanchi [bari1241][bxo]-l-':1,3116,extinct
False,5,0,0,,429,3412,bfa,bari1284,{},4.19522,language,31.0723,,Bari,"('Kuku [kuku1285]':1,'Ligo [ligo1238]':1,'Nyangbara [nyan1314]':1,'Nyepu [nyep1239]':1,'Pöjulu [poju1239]':1)'Bari [bari1284][bfa]-l-':1",5136,safe
False,0,0,0,,21,19382,bch,bari1286,{},-5.5087,language,148.666,,Bariai,'Bariai [bari1286][bch]-l-':1,20743,safe
False,0,0,0,,242,1423,bjc,bari1290,{},-9.231,language,148.454,,Bariji,'Bariji [bari1290][bjc]-l-':1,2751,safe
False,0,0,0,,107,4028,mot,bari1297,{},9.08497,language,-72.9353,,Barí,'Barí [bari1297][mot]-l-':1,6070,vulnerable
False,0,0,0,,29,476,jbk,bari1298,{},-7.09739,language,143.99279,,Barikewa,'Barikewa [bari1298][jbk]-l-':1,1965,safe
False,0,0,0,,10,15474,bbi,baro1252,{},4.64584,language,9.25261,,Barombi,'Barombi [baro1252][bbi]-l-':1,17397,safe
False,2,0,0,,21,17692,bjk,baro1253,{},-3.47672,language,152.193,,Barok,"('Nuclear Barok [nucl1489]':1,'Usen [usen1237]':1)'Barok [baro1253][bjk]-l-':1",19411,safe
False,0,0,0,,66,5826,bpt,barr1247,{},-14.1219,language,144.531,,Barrow Point,'Barrow Point [barr1247][bpt]-l-':1,8295,extinct
False,0,0,0,,107,6071,tbn,barr1251,{},6.12622,language,-72.044,,Barro Negro Tunebo,'Barro Negro Tunebo [barr1251][tbn]-l-':1,8538,definitely endangered
False,0,0,0,,66,3809,NOCODE_Barranbinya,barr1252,{},,language,,,Barranbinya,'Barranbinya [barr1252]-l-':1,5751,extinct
False,4,0,0,,323,2946,byr,baru1267,{},-6.89261,language,145.818,,Baruya,"('Gulicha [guli1243]':1,'Nuclear Baruya [nucl1457]':1,'Usirampia [usir1238]':1,'Wantakia [want1250]':1)'Baruya [baru1267][byr]-l-':1",4663,safe
False,4,0,0,,50,10815,bjz,baru1269,{},-9.40132,language,148.761,,Baruga,"('Bareji [bare1274]':1,'Mado [mado1239]':1,'Nuclear Baruga [nucl1604]':1,'Tafota Baruga [tafo1238]':1)'Baruga [baru1269][bjz]-l-':1",13602,safe
False,0,0,0,,10,15412,bwg,barw1243,{},-17.675,language,33.4534,,Barwe,'Barwe [barw1243][bwg]-l-':1,17282,safe
False,4,0,0,,376,18597,bjf,barz1241,{},31.7696,language,35.1536,,Barzani Jewish Neo-Aramaic,"('Barzan [barz1242]':1,'Bijil [biji1250]':1,'Sandu [sand1282]':1,'Shahe [shah1261]':1)'Barzani Jewish Neo-Aramaic [barz1241][bjf]-l-':1",20052,safe
False,0,0,0,,10,15570,bsl,basa1280,{},9.94207,language,6.58105,,Basa-Gumna,'Basa-Gumna [basa1280][bsl]-l-':1,17561,extinct
False,0,0,0,,10,12957,buj,basa1281,{},10.2488,language,6.74865,,Basa-Gurmana,'Basa-Gurmana [basa1281][buj]-l-':1,15571,safe
False,0,0,0,,10,10204,bzw,basa1282,{},8.03159,language,7.06183,,Basa (Nigeria),'Basa {Nigeria} [basa1282][bzw]-l-':1,12956,safe
False,11,0,0,,10,17394,bas,basa1284,{},3.80765,language,10.4213,,Basa (Cameroon),"('Bakem [bake1242]':1,'Basso [bass1261]':1,'Bibeng [bibe1238]':1,'Bon [bonn1241]':1,'Diboum [dibo1246]':1,'Log [logg1238]':1,'Mpo [mpoo1238]':1,'Ndokama [ndok1254]':1,'Ndokbele [ndok1256]':1,'Ndokpenda [ndok1255]':1,'Nyamtam [nyam1278]':1)'Basa {Cameroon} [basa1284][bas]-l-':1",19007,safe
False,6,0,0,,21,3536,bdb,basa1286,{},1.41405,language,117.942,,Basap,"('Berau [bera1265]':1,'Binatang [bina1272]':1,'Bulungan [bulu1254]':1,'Dumaring [duma1254]':1,'Jembayan [jemb1237]':1,'Karangan [kara1491]':1)'Basap [basa1286][bdb]-l-':1",5357,safe
False,2,0,0,,21,3559,byq,basa1287,{},25.0046,language,121.857,,Basay,"('Linaw-Qauqaul [lina1245]':1,'Trobiawan [trob1237]':1)'Basay [basa1287][byq]-l-':1",5409,extinct
False,2,0,0,,89,8493,bsg,bash1263,{},32.0,language,53.0,,Bashkardi,"('Northern Bashaka [nort2644]':1,'Southern Bashaka [sout2644]':1)'Bashkardi [bash1263][bsg]-l-':1",11260,definitely endangered
False,3,0,0,,118,8544,bak,bash1264,{},53.5967,language,56.5594,,Bashkir,"('Burzhan [burz1239]':1,'Kuvakan [kuva1242]':1,'Yurmaty [yurm1239]':1)'Bashkir [bash1264][bak]-l-':1",11324,vulnerable
False,0,0,0,,342,2973,bst,bask1236,{},6.45774,language,36.5763,,Basketo,'Basketo [bask1236][bst]-l-':1,4692,safe
False,11,0,0,,,,eus,basq1248,{},43.2787,language,-1.31622,,Basque,"('Alavan [aval1237]':1,'Alto Navarro Meridional [alto1237]':1,'Alto Navarro Septentrional [alto1238]':1,'Basque/ Souletin [basq1250]':1,'Biscayan [bisc1236]':1,'Guipuzcoan [guip1235]':1,('Eastern Low Navarrese [east1470]':1,'Labourdin [labo1236]':1,'Western Low Navarrese [west1508]':1)'Navarro-Labourdin Basque [basq1249][bqe]':1,'Roncalese [ronc1236]':1)'Basque [basq1248][eus]-l-':1",356,vulnerable
False,0,0,0,,369,1660,NOCODE_Basque-Amerindian-Pidgin,basq1252,{},,language,,,Basque-Amerindian Pidgin,'Basque-Amerindian Pidgin [basq1252]-l-':1,3088,extinct
False,0,0,0,,10,7704,bsc,bass1258,{},12.4529,language,-13.3495,,Bassari-Tanda,'Bassari-Tanda [bass1258][bsc]-l-':1,10341,vulnerable
False,0,0,0,,10,15570,bsr,bass1259,{},10.3333,language,4.98331,,Bassa-Kontagora,'Bassa-Kontagora [bass1259][bsr]-l-':1,17560,safe
False,1,0,0,,10,19003,bsi,bass1260,{},5.23655,language,9.52275,,Bassossi,('Mienge [mien1244]':1)'Bassossi [bass1260][bsi]-l-':1,20352,safe
False,0,0,0,,151,4277,NOCODE_Basum,basu1243,{},,language,,,Basum,'Basum [basu1243]-l-':1,6421,safe
False,3,0,0,,10,15477,bnm,bata1285,{},1.397041,language,9.51011,,Batanga,"('Bano'o [bano1239]':1,'Bapuku [bapu1240]':1,'Nuclear Batanga [nucl1405]':1)'Batanga [bata1285][bnm]-l-':1",17404,safe
False,0,0,0,,21,7910,bts,bata1288,{},3.04372,language,98.9083,,Batak Simalungun,'Batak Simalungun [bata1288][bts]-l-':1,10672,safe
False,0,0,0,,21,10671,bbc,bata1289,{},2.35498,language,99.1761,,Batak Toba,'Batak Toba [bata1289][bbc]-l-':1,13525,safe
False,0,0,0,,21,13526,akb,bata1290,{},1.66127,language,99.60248,,Batak Angkola,'Batak Angkola [bata1290][akb]-l-':1,16068,safe
False,0,0,0,,21,13526,btm,bata1291,{},0.85805,language,99.898,,Batak Mandailing,'Batak Mandailing [bata1291][btm]-l-':1,16069,safe
False,1,0,0,,21,7911,btz,bata1292,{},3.4293,language,97.8123,,Batak Alas-Kluet,('Alas [alas1254]':1)'Batak Alas-Kluet [bata1292][btz]-l-':1,10674,safe
False,1,0,0,,21,7911,btx,bata1293,{},2.12787,language,98.2517,,Batak Karo,('Singkil [sing1240]':1)'Batak Karo [bata1293][btx]-l-':1,10673,safe
False,0,0,0,,21,7911,btd,bata1294,{},2.51438,language,98.2427,,Batak Dairi,'Batak Dairi [bata1294][btd]-l-':1,10675,safe
False,0,0,0,,21,17634,NOCODE_Batanta,bata1295,{},-0.862394,language,130.646,,Batanta,'Batanta [bata1295]-l-':1,19286,extinct
False,0,0,0,,21,5335,ayt,bata1297,{},14.4153,language,120.49,,Bataan Ayta,'Bataan Ayta [bata1297][ayt]-l-':1,7801,definitely endangered
False,3,0,0,,21,19658,ifb,bata1298,{},16.8266,language,121.23,,Batad Ifugao,"('Ayangan Ifugao [ayan1239]':1,'Ducligan Ifugao [ducl1237]':1,'Nuclear Batad Ifugao [nucl1544]':1)'Batad Ifugao [bata1298][ifb]-l-':1",20960,safe
False,0,0,0,,21,10531,bya,bata1301,{},10.1115,language,119.025,,Batak,'Batak [bata1301][bya]-l-':1,13258,definitely endangered
False,9,0,0,,376,9572,bta,bata1314,{},9.68091,language,12.677,,Bata,"('Demsa [dems1242]':1,'Garoua {Bata} [garo1255]':1,'Jirai [jira1247]':1,'Kobotachi [kobo1254]':1,'Malabu {Bata} [mala1531]':1,'Ndeewe [ndee1246]':1,'Ribaw [riba1250]':1,'Wadi {Bata} [wadi1258]':1,'Zumu [zumu1241]':1)'Bata [bata1314][bta]-l-':1",12326,safe
False,0,0,0,,89,11053,btv,bate1261,{},33.9964,language,74.9652,,Bateri,'Bateri [bate1261][btv]-l-':1,13773,definitely endangered
False,4,0,0,,143,8771,btq,bate1262,{},4.8223,language,102.382,,Batek,"('Batek De' [bate1264]':1,'Batek Iga [bate1265]':1,'Batek Nong [bate1263]':1,'Batek Teq [bate1266]':1)'Batek [bate1262][btq]-l-':1",11503,critically endangered
False,0,0,0,,376,9510,bhm,bath1244,{},17.4485,language,53.119,,Bathari,'Bathari [bath1244][bhm]-l-':1,12241,critically endangered
False,0,0,0,,10,17492,btc,bati1251,{},4.25573,language,11.0591,,Bati (Cameroon),'Bati {Cameroon} [bati1251][btc]-l-':1,19162,severely endangered
False,0,0,0,,21,15726,bvt,bati1253,{},-3.61403,language,130.815,,Bati (Indonesia),'Bati {Indonesia} [bati1253][bvt]-l-':1,17783,safe
False,0,0,0,,371,1699,bbl,bats1242,{},42.1806,language,45.344,,Bats,'Bats [bats1242][bbl]-l-':1,3168,severely endangered
False,3,0,0,,10,10171,btu,batu1255,{},6.81588,language,10.9377,,Batu,"('Amanda-Afi [aman1261]':1,'Angwe {Batu} [angw1241]':1,'Kamino [kami1257]':1)'Batu [batu1255][btu]-l-':1",12842,safe
False,0,0,0,,21,10407,bay,batu1258,{},-5.814412,language,134.784314,,Batuley,'Batuley [batu1258][bay]-l-':1,13154,safe
False,0,0,0,,21,16038,zbt,batu1260,{},-1.254442,language,122.487151,,Batui,'Batui [batu1260][zbt]-l-':1,18147,safe
False,12,0,0,,21,5339,sne,baub1235,{},1.54467,language,109.985,,Bau-Jagoi Bidayuh,"('Assem [asse1237]':1,'Dongay [dong1297]':1,'Empawa [empa1241]':1,'Grogo [grog1237]':1,'Gumbang [gumb1243]':1,'Krokong [krok1237]':1,'Serambau [sera1265]':1,'Singge [sing1269]':1,'Stenggang Jagoi [sten1237]':1,'Suti [suti1238]':1,'Taup [taup1243]':1,'Tengoh [teng1270]':1)'Bau-Jagoi Bidayuh [baub1235][sne]-l-':1",7812,safe
False,3,0,0,,10,10201,bsf,bauc1238,{},10.2077,language,6.61686,,Bauchi,"('Madaka [mada1283]':1,'Supana [supa1245]':1,'Wayam-Rubu [waya1265]':1)'Bauchi [bauc1238][bsf]-l-':1",12950,safe
False,0,0,0,,89,8455,bge,baur1251,{},25.2977,language,75.8713,,Bauria,'Bauria [baur1251][bge]-l-':1,11165,safe
False,3,0,0,,21,17648,bxa,baur1252,{},-10.5826,language,161.863,,Bauro,"('Haununu [haun1237]':1,'Nuclear Bauro [nucl1475]':1,'Rawo {Bauro} [rawo1242]':1)'Bauro [baur1252][bxa]-l-':1",19310,safe
False,0,0,0,,79,5835,brg,baur1253,{},-13.1278,language,-64.1838,,Baure,'Baure [baur1253][brg]-l-':1,8309,critically endangered
False,0,0,0,,50,5564,bbd,bauu1244,{},-5.26465,language,145.611,,Bau,'Bau [bauu1244][bbd]-l-':1,8106,safe
False,0,0,0,,86,721,bwk,bauw1240,{},-9.82577,language,148.815,,Bauwaki,'Bauwaki [bauw1240][bwk]-l-':1,2191,safe
False,0,0,0,,369,1666,NOCODE_Bauxite,baux1234,{},,language,,,Bauxite Pidgin,'Bauxite Pidgin [baux1234]-l-':1,3107,safe
False,3,0,0,,123,123,bvz,bauz1241,{},-2.44717,language,137.629,,Bauzi,"('Aumenefa [aume1238]':1,'Gesda Dae [gesd1238]':1,'Neao {Indonesia} [neao1242]':1)'Bauzi [bauz1241][bvz]-l-':1",1183,safe
False,5,0,0,,89,16134,bar,bava1246,{},47.9232,language,13.246,,Bavarian,"(('Upper Austrian german [uppe1398]':1,'Viennese German [vien1238]':1)'Central Bavarian [cent1967]':1,'North Bavarian [nort2634]':1,'South Bavarian [sout2632]':1)'Bavarian [bava1246][bar]-l-':1",18201,vulnerable
False,0,0,0,,151,8793,bgr,bawm1236,{},22.4405233333,language,92.92553,,Bawm Chin,'Bawm Chin [bawm1236][bgr]-l-':1,11524,definitely endangered
False,0,0,0,,66,679,bjy,baya1257,{},-24.9793,language,151.699,,Bayali,'Bayali [baya1257][bjy]-l-':1,2127,extinct
False,0,0,0,,21,15863,bvy,bayb1234,{},,language,,,Baybayanon,'Baybayanon [bayb1234][bvy]-l-':1,17913,safe
False,0,0,0,,321,2935,byg,bayg1239,{},11.13,language,25.22,,Baygo,'Baygo [bayg1239][byg]-l-':1,4642,extinct
False,0,0,0,,141,2364,mkq,baym1241,{},37.784,language,-122.419,,Bay Miwok,'Bay Miwok [baym1241][mkq]-l-':1,4095,extinct
False,1,0,0,,10,7722,bda,bayo1255,{},12.6881,language,-16.3947,,Bayot,('Essin [essi1238]':1)'Bayot [bayo1255][bda]-l-':1,10355,vulnerable
False,0,0,0,,282,282,byl,bayo1260,{},-5.21728,language,139.617,,Bayono,'Bayono [bayo1260][byl]-l-':1,1497,safe
False,0,0,0,,66,3839,bxj,bayu1240,{},-23.3809,language,114.108,,Bayungu,'Bayungu [bayu1240][bxj]-l-':1,5804,safe
False,0,0,0,,37,37,bfr,bazi1237,{},25.2977,language,77.2213,,Bazigar,'Bazigar [bazi1237][bfr]-l-':1,524,safe
False,2,0,0,,283,1500,beo,beam1240,{},-6.14949,language,142.508,,Beami,"('Komofio [komo1262]':1,'North Beami [nort2903]':1)'Beami [beam1240][beo]-l-':1",2858,safe
False,0,0,0,,196,4403,bea,beav1236,{},56.7984,language,-120.352,,Beaver,'Beaver [beav1236][bea]-l-':1,6556,definitely endangered
False,0,0,0,,10,19175,bfp,beba1238,{},6.32256,language,9.73577,,Beba,'Beba [beba1238][bfp]-l-':1,20526,safe
False,2,0,0,,10,15479,beb,bebe1248,{},4.78874,language,12.824,,Bebele,"('Eke {Cameroon} [ekii1242]':1,'Manyok [many1260]':1)'Bebele [bebe1248][beb]-l-':1",17412,safe
False,0,0,0,,10,12942,bzv,bebe1250,{},6.74825,language,10.5646,,Bebe,'Bebe [bebe1250][bzv]-l-':1,15545,safe
False,0,0,0,,21,21737,bek,bebe1252,{},-5.63282,language,150.323,,Bebeli,'Bebeli [bebe1252][bek]-l-':1,22439,safe
False,0,0,0,,10,15479,bxp,bebi1242,{},4.86672,language,13.3848,,Bebil,'Bebil [bebi1242][bxp]-l-':1,17414,safe
False,0,0,0,,10,10340,tnr,bedi1235,{},12.7531,language,-12.4796,,Bedik,'Bedik [bedi1235][tnr]-l-':1,13066,definitely endangered
False,3,0,0,,362,14734,bjv,bedj1245,{},8.60006,language,17.2691,,Nangnda,"('Bébote [bebo1242]':1,'Nuclear Bedjond [nucl1425]':1,'Yom {Bedjond} [yomm1243]':1)'Nangnda [bedj1245][bjv]-l-':1",16632,safe
False,0,0,0,,21,13096,bed,bedo1237,{},-2.74438,language,132.566,,Bedoanas,'Bedoanas [bedo1237][bed]-l-':1,15657,vulnerable
False,0,0,0,,10,12896,bkf,beek1238,{},3.18438,language,29.9842,,Beeke,'Beeke [beek1238][bkf]-l-':1,15453,severely endangered
False,0,0,0,,376,21216,bxq,beel1236,{},10.1609,language,10.4204,,Beele,'Beele [beel1236][bxq]-l-':1,22049,safe
False,2,0,0,,10,20402,beq,beem1239,{},-3.95895,language,14.1,,Beembe,"('Keenge [keen1240]':1,'Yari [yari1242]':1)'Beembe [beem1239][beq]-l-':1",21520,safe
False,0,0,0,,10,10016,bnz,beez1238,{},6.81552,language,10.109,,Beezen,'Beezen [beez1238][bnz]-l-':1,12678,severely endangered
False,6,0,0,,10,7600,bby,befa1241,{},6.27562,language,10.0342,,Befang,"('Bangui [bang1355]':1,'Modele [mode1249]':1,'Nuclear Befang [nucl1410]':1,'Obang {Befang} [oban1245]':1,'Okomanjang [okom1242]':1,'Ushaku [usha1238]':1)'Befang [befa1241][bby]-l-':1",10191,safe
False,3,0,0,,10,10025,bqv,begb1241,{},9.40519,language,7.59566,,Begbere-Ejar,"('Ejar [ejar1238]':1,'Koron Ache [koro1302]':1,'Koron Panda [koro1303]':1)'Begbere-Ejar [begb1241][bqv]-l-':1",12695,safe
False,6,0,0,,376,1713,bej,beja1238,{},17.2436,language,36.6666,,Beja,"('Ababda [abab1239]':1,'Amara {Beja} [amar1281]':1,'Beni-Amir [beni1248]':1,'Bisharin [bish1251]':1,'Hadareb [hada1239]':1,'Hadendoa [hade1248]':1)'Beja [beja1238][bej]-l-':1",3203,safe
False,0,0,0,,21,7810,bei,beka1241,{},1.3307,language,109.576,,Riuk Bekati','Riuk Bekati' [beka1241][bei]-l-':1,10447,safe
False,0,0,0,,10,7594,bkv,bekw1241,{},6.73737,language,8.86489,,Bekwarra,'Bekwarra [bekw1241][bkv]-l-':1,10173,safe
False,1,0,0,,10,18995,bkw,bekw1242,{},1.71801,language,14.6527,,Bekwil,('Esel [esel1238]':1)'Bekwil [bekw1242][bkw]-l-':1,20334,safe
